"id","sender","message","date","geolat","geolon"
333979118456696833,"IsaacPuno","@treBeinnA I cannot get myself to not vote rin kase. Haaayyy… Pilipinas kong mahal! Hahaha!!! XD","Tue May 14 00:16:41 CST 2013",14.58085214,121.10568067
333979197234106368,"alcorizap_","“@ybettyboop_: ano na bang nagawa ni jjv sa bocaue.. bumili ng boto? hehehehehe”","Tue May 14 00:17:00 CST 2013",14.79034257,120.93753035
333979198383341569,"arvheenism","Sa mga ndee nag vote.. Well right niu yan.. But please wag kayong magrereklamo, dahil hindi niu ginawa ang napakasimpleng part niyo..","Tue May 14 00:17:00 CST 2013",14.56976,121.01942
333979209187872768,"catseyegail","""@WilsonLeeFlores: election news... Landslide daw si Jolo Revilla as Vice-Governor of Cavite. Pati si Jinkee Pacquiao panalo daw?"" Haha","Tue May 14 00:17:03 CST 2013",14.5589297,121.0167739
333979228490067969,"JazcelFonacier","Di na ako magtataka kung sino magiging Mayor ng Pasay! Maghihirap nanaman tayo for 3 more years! Magse-Celebrate na ako. Simula na ngayon.","Tue May 14 00:17:07 CST 2013",14.53807,120.99554
333979291626926080,"cesrondario","@bayanmo still hoping Gordon and Magsaysay makes it! #BMPMTayoNa #halalan2013","Tue May 14 00:17:22 CST 2013",14.57247898,121.0307909
333979296437764096,"paolo_torres","Watching #Halalan2013 with @Karen_DaviLa","Tue May 14 00:17:23 CST 2013",14.55608,121.01086
333979332252946432,"minimikhs","@TheMayorLIM O, mayor! Ma-mimiss kita! Sana mag tweet ka padin kung suspended na ba sa mga colleges.","Tue May 14 00:17:32 CST 2013",14.58381787,121.02130977
333979348866564097,"patriciamilcaah","@PAOlowcanyougoo Disqualified na nga yung kalaban eh (our current Mayor) may kaso kasi sa corruption. But the wife replaced him. So yup.","Tue May 14 00:17:36 CST 2013",14.33759785,121.04951172
333979563635900416,"JazcelFonacier","Eto na yung mga result sa mayoral candidates","Tue May 14 00:18:27 CST 2013",14.53807,120.99554
333979580723519488,"sioPAOLOlolol","Fireworks mula sa kaban ng bayan. Nawa'y magampanan ni Mayor Joey ang tungkulin n'ya sa kanyang huling termino. http://t.co/iJBXMRCmVD","Tue May 14 00:18:31 CST 2013",14.5393,121.06322
333979581944041474,"jeromebalinton","Padre Garcia town first to transmit vote counts to Prov'l Board of Canvassers in Batangas, followed Alitagtag @InqNational @InquirerSLB","Tue May 14 00:18:32 CST 2013",13.7602632,121.0674093
333979631243894784,"CALLMEJVEE","Medyo na goyo sa election kaya di makatulog, tapos maalala mo me lakad kapa bukas este mamaya na pala. ""Tulog magparamdam ka!"" Haha. #-.-","Tue May 14 00:18:43 CST 2013",14.9988443,120.6518756
333979645663916032,"raqzcolomeda","Sadly, the large number of the masses has overwhelmed the small number of intelligent voters. We need a more educated populace. #Halalan2013","Tue May 14 00:18:47 CST 2013",14.7029968,121.0562342
333979776261959681,"joellvillamarin","Ang benta lng ng election jokes hahahahaha!","Tue May 14 00:19:18 CST 2013",14.52209,121.14996
333979966792417280,"mynameisACEL","Reklamo ng reklamo. Bakit bumoto ka ba? Sayang boto mo!","Tue May 14 00:20:03 CST 2013",14.2727678,121.1095152
333979979127857152,"joymoco","@kengkaii08 wala pa ata. Dito sa twitter lang ako nakikibalita eh. Pero lamang na daw si mayor lani.","Tue May 14 00:20:06 CST 2013",14.492986,121.053008
333979984018427904,"eeyyddii","Dati nung bata ako wala akong pake sa election ngayon inaalam ko na ang mga bagay bagay sa election!!","Tue May 14 00:20:07 CST 2013",14.46172032,120.9738751
333979987151560704,"CosmicAki","Sorry everyone for being very vocal on my political views. #Goodnight #eleksyon2013 #halalan2013 #ipasoksidick","Tue May 14 00:20:08 CST 2013",14.5235378,121.2541403
333979992629329920,"ArielRomaAngela","Dami kong reporter na friends. It's a good feed! #Elections2013 ??","Tue May 14 00:20:09 CST 2013",14.65674751,120.99484018
333980003538714624,"itsANDYrea","@cjsanity Saan bang voting iniintay nyo? Senators? Or sa Imus?","Tue May 14 00:20:12 CST 2013",14.4097563,120.9317957
333980019070210048,"ANNAvailableee","Hahaha mayor na pala si Erap. Shabu paaaaa","Tue May 14 00:20:16 CST 2013",14.6162684,120.9670612
333980181305905153,"iskatty","Catching up on the news. Namili lang ako sandali ganyan na ang itsura ng mga boto? Seryoso?! http://t.co/W6f2yPaGQH","Tue May 14 00:20:54 CST 2013",14.5798822,121.08510186
333980213396508672,"beingKirei","Dahil mukhang mananalo si Erap, Chiz at Binay, di ako magugulat kung magiging presidente si Kris balang araw. God help us. #halalan2013","Tue May 14 00:21:02 CST 2013",14.3812675,120.9906846
333980236448403456,"JosephAllenDC","Wala naman kasi sa mga magiging senator&lider makakamit ang kaunlaran eh. Nasa satin yan kung magtutulungan tayong lahat.","Tue May 14 00:21:08 CST 2013",14.6516963,121.0157663
333980241192169473,"beernon09","@mamonicasantos hahaha kht sino manalo ok lang wala nmn ako mapapala sa mga yan! Pero bsta sa mayor dapat eusebio lang :))","Tue May 14 00:21:09 CST 2013",14.5762964,121.082279
333980265925992448,"mitseaaa","@mojogeogeo tagal pa nun ha hahahaha 2016 pa sunod na election","Tue May 14 00:21:15 CST 2013",14.54991505,121.08077397
333980426890776576,"rhear05","Oo nga naman.. Let's pray for the winners and elected officials. Tama na reklamo. #Halalan2013 #ELECTION2013","Tue May 14 00:21:53 CST 2013",14.51426743,121.04435224
333980479017594880,"iammarlonramos","is it just me?so weird hearing/watching a journalist/blogger being interviewed as if she's a political/election expert","Tue May 14 00:22:05 CST 2013",14.28858239,121.09807891
333980488391872513,"DyeyArCruz","Di man ako nkasama sa motorcade last Friday. I got my own. Hahahah #election2013 @ Rosario Ocampo… http://t.co/xXseAObuHo","Tue May 14 00:22:08 CST 2013",14.56278479,121.13283643
333980496243601409,"Torzkie","RT""@PakyuTweets: Kung makareact ka sa mga nanalo ngaun botohan prang bumoto ka ah!"" @Loveryzel ayan para sa mga epal heheh","Tue May 14 00:22:10 CST 2013",14.6370193,121.0734684
333980517919756292,"diannemarfil","OMG Nancy Binay!!!! #Halalan2013","Tue May 14 00:22:15 CST 2013",14.42972846,121.01915376
333980524005699584,"ermacamille","@JosephAllenDC Vote Otep Dela Cruz for senator. B-)","Tue May 14 00:22:16 CST 2013",14.6915148,121.0825223
333980531853230081,"iammitchiea","I am a responsible voter... #dapattama #voted #lateupload @ UP Village http://t.co/vZhBJYV7iT","Tue May 14 00:22:18 CST 2013",14.6113475,121.057508
333980534550171649,"JoashAbang","Why can't I see Bacoor City's election results???","Tue May 14 00:22:19 CST 2013",14.42973715,120.92917875
333980581601873920,"kcrxpsng","Can't even imagine that the present mayor of Manila is actually an ex-convict.","Tue May 14 00:22:30 CST 2013",14.64433055,121.09570475
333980614548127745,"mitseaaa","@Lunabellsss @eusebiotheyan #DyanEusebioForMayor yan hahahaha","Tue May 14 00:22:38 CST 2013",14.54990092,121.08080112
333980616578195457,"pamjpm","""@imdanielpaul: IT'S OFFICIAL. ERAP IS THE NEW MAYOR OF MANILA.
Congrats Mayor Erap :)"" yeees haha","Tue May 14 00:22:38 CST 2013",14.5011982,121.1788833
333980622110478336,"ursulo21","@avodroc2012 Di ako nakaboto. 7pm na ako halos nakadating ng bahay.. Grabee diko naexperience si indelible ink. Lol","Tue May 14 00:22:40 CST 2013",14.48632163,121.23301017
333980627328192513,"tetlanorias","No choice, I voted for erap, getting sick of lim's policy, napapabayaan ang maynila dumarami ang buwaya!","Tue May 14 00:22:41 CST 2013",14.6073293,120.9641382
333980632998899714,"papamarkiie","OCA! #Eleksyon2013","Tue May 14 00:22:42 CST 2013",15.05118,120.7816
333980643342024705,"jboygonzalessj","Variation on the election theme: lining up to vote at 10 am. Barangka Elementary School. 13 May 2013.… http://t.co/pAQFG6w1xU","Tue May 14 00:22:45 CST 2013",14.64349655,121.08088017
333980667664793600,"diannemarfil","Parang talo na si Mayor Lim.","Tue May 14 00:22:50 CST 2013",14.4297335,121.01912657
333980740754759680,"Eujaaaaaaaaaam","Erap for the win...Ays lang yan Lim push mo sa susunod na election","Tue May 14 00:23:08 CST 2013",14.6019345,120.999625
333980780403490817,"pushCART07","Simula na trabaho nila dito.. Owww Election Returns are coming here.. =)))) #PHvoteResults","Tue May 14 00:23:17 CST 2013",14.58539839,120.99015339
333980780416081921,"ALYmawSaBanga","Polticians nowadays stop at being a politician. They forget what they should really be after elections, they forget to be public servants.","Tue May 14 00:23:17 CST 2013",14.3401669,120.9349884
333980785826725889,"mabijornadal","@lysalabs I voted for lim..hahaha sayang.","Tue May 14 00:23:19 CST 2013",14.5765259,121.0102859
333980796094390272,"JazcelFonacier","Di na nakuntento sa pangungurakot ng pera, pati boto kinurakot. Pvta hahahahahha. Ikaw na!","Tue May 14 00:23:21 CST 2013",14.53785,120.99524
333980827887226882,"ShengHibe","We love you @TheMayorLIM :***","Tue May 14 00:23:29 CST 2013",14.6300106,120.9713574
333980835655077888,"lianaEleviste","Halos ung mga nakapasok sa magic 12 sila ung hindi umattend sa #harapan2013 #halalan2013","Tue May 14 00:23:30 CST 2013",14.180273,121.235305
333980845125804032,"aLotOfHanz","waiting..#election2013 @ Kawit Municipal Hall http://t.co/z0hvYJ0I0Q","Tue May 14 00:23:33 CST 2013",14.43177929,120.89542343
333980903116267521,"rommelteofy","2 bagay ang itinuro ng eleksyon na di lingid sa atin 1. di  mapagkakatiwalaan ang Estado 2. di matatapos sa parliamento ang pakikibaka....","Tue May 14 00:23:47 CST 2013",14.599093,121.012437
333980939917090817,"MsReikoFrance","@lexisolis I'll vote for you bakla ka! Hahahaha.","Tue May 14 00:23:55 CST 2013",14.32506,120.95683
333981043260534784,"The_Polen","Bumoto cia knina.kitang kita naman e #nancybinay #halalan2013 #election2013 #ihatehertothehighestlevel… http://t.co/0sbJQOScWh","Tue May 14 00:24:20 CST 2013",14.34544234,121.04973419
333981060192956416,"misskatar","""@patdelr: Can we stop these election tweets already. Medyo nakakasawa na. It's the same old shit. No change -__-""","Tue May 14 00:24:24 CST 2013",14.6200425,121.1102298
333981127947735041,"djdelish","#medyogulat sa latest top 12 results ng senatorial candidates ??????","Tue May 14 00:24:40 CST 2013",14.7417857,121.02254612
333981127989686272,"ohitsmeberna","Estrada over Lim?! Mayor of San Juan. President of the Philippines. Now, Mayor of Manila. What's next?!
Ok. Hindi naman ako taga Manila.","Tue May 14 00:24:40 CST 2013",14.634108,120.9756549
333981132842487808,"JustynReyes","CONGRATULATIONS! Mayor Joseph ""Erap"" Estrada and Vice - Mayor Isko Moreno #manila #Mayor #Vicemayor… http://t.co/8zFMHjcAyn","Tue May 14 00:24:41 CST 2013",14.5546413,121.02138421
333981187406196736,"Kutu_zan","Bakit wala man result sa pque. Kasali ba paranaque sa election kanina pa ako watch ng tv panay manila na lang, may failure po ba sa pque??","Tue May 14 00:24:54 CST 2013",14.5553884,121.0057497
333981253198032898,"marijoejoe","@miscristi partial results. I know. Kasi naman dapat di na vnvote political dynasties ehh! Grrrrr!!","Tue May 14 00:25:10 CST 2013",14.54773854,121.13409181
333981255999836162,"daddybeav","Frustrated w/ #PHvoteResults; no choice but to accept the majority vote. Lets just stay vigilant & demand excellence from our new Senators!","Tue May 14 00:25:11 CST 2013",14.56135913,121.05716609
333981313432420354,"iamchiilatte","Braking News: Kim Chu, di sinasadyang naipasok sa PCOS machine, napagkamalang balota! #Halalan2013","Tue May 14 00:25:24 CST 2013",14.32803,120.94168
333981396693569537,"JazcelFonacier","Ang laki ata ng problema ko sa magiging mayor sa Pasay. :)))","Tue May 14 00:25:44 CST 2013",14.53785,120.99524
333981502125793280,"patrickisevil","Landslide vote! Congrats NUP!","Tue May 14 00:26:09 CST 2013",14.68798101,120.55480458
333981550712598528,"mchlsrbn","Vote buyer pala si Benjie Lim. :/","Tue May 14 00:26:21 CST 2013",14.6522077,120.9656139
333981612092051456,"JazcelFonacier","Vote fonacier for mayor :DDD hahahahahhah.","Tue May 14 00:26:36 CST 2013",14.53785,120.99524
333981640009326593,"diannemarfil","OH NO!!! Risa Hontiveros should be in!!! Hey Philippines why did you vote for Nancy Binay?!?!?","Tue May 14 00:26:42 CST 2013",14.42973358,121.01912614
333981741192712192,"mchlsrbn","Sa panahong ito, sinong tumatakbong mayor nga ba ang hnd bumibili ng boto?","Tue May 14 00:27:06 CST 2013",14.6515599,120.9631616
333981773870551040,"savinangabaeh","Rich kid! Anak ni mayor :P HAHAHAHA","Tue May 14 00:27:14 CST 2013",14.66333801,121.11474375
333981822537064448,"JosephAllenDC","Hintayin nyo lang talaga ang cool na generation namin sa mga susunod pang election like Presidential Election B-)","Tue May 14 00:27:26 CST 2013",14.6517254,121.0157636
333981852085932032,"ricjagger","""@MarkBiznar: Ang hirap mangulangot pag may incredible ink ka pa sa dalire #votersproblem"" yari ka pag nalagyan ang ilong mo. Haha","Tue May 14 00:27:33 CST 2013",14.63595939,121.05706712
333981870775730177,"mitseanne","Lokohan na talaga yung resulta!nakakainiiiiiiiiis! #phvote #eleksyon2013","Tue May 14 00:27:37 CST 2013",14.6630566,121.0399251
333981903944286209,"manusolis214","Your vote counts?? @japarca @ Cavite http://t.co/1aJ5dcuv0O","Tue May 14 00:27:45 CST 2013",14.42306183,120.95688497
333981914128068608,"cesrondario","As of the last (unofficial) count: Gordon & Magsaysay at the 13th & 15th place respectively. ?? #phvoteresults #BMPMTayoNa","Tue May 14 00:27:48 CST 2013",14.57440466,121.03509504
333981943274287104,"ThisguyNAT","Being a LACER volunteer is worth all the stress and effort. Until the next election! :) @ Batangas City http://t.co/7XCvpT2NYR","Tue May 14 00:27:55 CST 2013",13.75630955,121.05830669
333981978888114176,"diannemarfil","Risa Hontiveros is way better and deserving to be in the Senate than Cynthia Villar and Nancy Binay! #Halalan2013","Tue May 14 00:28:03 CST 2013",14.42973313,121.0191283
333981992569950208,"lovebabejp","@TheMayorLIM O, okay lang po 'yan! Bawi-bawi rin 'pag may time...","Tue May 14 00:28:06 CST 2013",14.47881985,121.03003979
333982062476406786,"deniece_perillo","Mayor Lim and Lou Veloso! :))","Tue May 14 00:28:23 CST 2013",14.61557918,120.97064434
333982068960817152,"charitysdlc","@ABSCBN_Halalan miss riza binanggit na po ni cez drilon saan nanggagaling ang mga votes","Tue May 14 00:28:24 CST 2013",14.6450936,121.10028578
333982237857026048,"triangularfats","Pang ilang takbo na to ni Risa Hontiveros? Hindi sya natigil kasi gusto nya talaga maglingkod. #halalan2013","Tue May 14 00:29:05 CST 2013",14.21591759,121.18096161
333982284279586816,"charitysdlc","@ABSCBN_Halalan million votes na lamang ni grace poe mahirap na po habulin yan","Tue May 14 00:29:16 CST 2013",14.64510518,121.10028831
333982500860862464,"thetrueasiatic","Pasok Dick Gordon labas Villar #ipasoksidick @comelec #eleksyon2013 #halayan2013","Tue May 14 00:30:07 CST 2013",14.6065526,121.0492254
333982504258252801,"jeralduy","JV Ejercito #ErapIskoVictory #PHVote #RStream http://t.co/FC43JApA4D","Tue May 14 00:30:09 CST 2013",14.5717912,120.9869766
333982566791147520,"rizzamaeampil","Yiz!! Berberabe for Vice Mayor!! :)","Tue May 14 00:30:23 CST 2013",13.7771591,121.0432902
333982619274469376,"CosmicAki","Its not really about her skin colorIts about her credentials.Tinalo p story ni cinderella na rags to riches,from P.A. to Senator Nancy Binay","Tue May 14 00:30:36 CST 2013",14.5237566,121.2545713
333982712404770817,"Ciarrabels","""@JennyBANANA18: Si Erap nanalo na Mayor. Magiging ok na siguro uli S5, Jaca at Yes! =)))))))"" tara na Pretty. Haha!","Tue May 14 00:30:58 CST 2013",14.54063251,121.14575766
333982852427440129,"noy_0715","@chacha1019 pa update nman me idol chacha kung cnu lamang sa congressman dto sa dist.1 ng quezon city.tnx #halalan2013","Tue May 14 00:31:31 CST 2013",14.6236281,120.9932964
333982898401210368,"TiwiSpateti","For 21 long years, Manalang-Mendoza lang ang namuno sa Tarlac, another 3 more years!?!?! #Tarlac #TangaLang #Mayor","Tue May 14 00:31:42 CST 2013",15.43163499,120.59835486
333982944773410816,"hydeelynn","City of Paranaque election result. Bagong Paranaque. http://t.co/bFoumrN3Qy","Tue May 14 00:31:54 CST 2013",14.49560924,121.02513532
333982998141755392,"jhoenkid","Erap for mayor! Hahaha!","Tue May 14 00:32:06 CST 2013",14.64362,121.0737
333983016361816064,"vainlikezayn16","Kala ko ba ""Maayos na Halalan""? Nyetah! Ee ba't luto ang laban?","Tue May 14 00:32:10 CST 2013",14.60582489,121.19289089
333983036427358209,"diannemarfil","Luto daw yung election, sunog yung nanalo (Nancy Binay) ahahahaha! Tawang tawa ko dito!","Tue May 14 00:32:15 CST 2013",14.42973318,121.01912806
333983071902785536,"CharleneCarmelo","Mas ok pang maghintay ng result ng panalo sa basketball kesa sa result ng election Sa basketball kasi kita mo kung pano mag laro ung players","Tue May 14 00:32:24 CST 2013",14.56202179,120.99542696
333983086813528064,"maotseetong13","Too early to conclude but how I wish HAGEDORN, HONTIVEROS and GORDON can go  through.#IpasokSiDick #Halalan2013","Tue May 14 00:32:27 CST 2013",14.55874,121.01374
333983118287568896,"bluemeanness","""@ANCALERTS: #Halalan2013 VIDEO: Randy David assesses 2013 polls http://t.co/fZslgXBsXG"" 2 of my faves!","Tue May 14 00:32:35 CST 2013",14.5882123,121.0971274
333983193344659456,"itsmejodiiii","Erap Estrada leading the votes for Manila :)","Tue May 14 00:32:53 CST 2013",14.40831365,120.96347929
333983226148290560,"cardRHEAder","@OhKhie Dinamdam mo lng talaga yung election. Hahahahaha ako din dinadamdam ko eh</3","Tue May 14 00:33:00 CST 2013",14.723469,120.9807087
333983286793760769,"telleinlove","Yan mga pinagboboto nyo ha? Tapos sisihin nyo pag di umunlad ang Pilipinas. Bobita ng bahagya.","Tue May 14 00:33:15 CST 2013",14.39247692,121.04522733
333983306892836866,"daddybeav","3 out of 8. Not bad. Last elections none of my choices made it. #icansleepnow","Tue May 14 00:33:20 CST 2013",14.56135894,121.05716611
333983329445634048,"GeeLicioussssss","I wish lim to win !! Pano na yung dog namin hindi na mkakapunta sa office nya >.<ma miss nya si alfred  #halalan2013 http://t.co/nHsLEsCluO","Tue May 14 00:33:25 CST 2013",14.6411944,120.9698121
333983377797570560,"imrussell06","More Filipinos should've voted for Risa Hontiveros. :(","Tue May 14 00:33:37 CST 2013",14.41827239,120.85835413
333983426808000513,"tseeno","Boto natin ipatrol natin. #halalan2013 #bmpm @ ABS-CBN Broadcast Center http://t.co/ZhghkJ7kZS","Tue May 14 00:33:48 CST 2013",14.63972846,121.03654862
333983499205869568,"itsmealreadyBry","@monstEARL im in the hospital here in Molino..watching the news for election results!","Tue May 14 00:34:05 CST 2013",14.40587766,120.97692713
333983551856984064,"AthonCo","Mas natuwa pa ako sa #ipasoksidick kaysa sa magbasa ng unofficial results ng eleksyon 2013.","Tue May 14 00:34:18 CST 2013",14.55574044,121.04336948
333983610128449536,"ifft14","""@IndayBungangera: ANG ELEKSYON NGAYON SA PILIPINAS AY ISANG MALAKING JOKE! KALOKOHAN!""","Tue May 14 00:34:32 CST 2013",14.5078308,121.2349732
333983635864686592,"joymoco","""@kengkaii08: @joymoco Dpa ko naboto ate. pero blue po tlga kme dati pa ;))"" Oh I see :-) Kami din Forward Taguig.","Tue May 14 00:34:38 CST 2013",14.4929861,121.0530077
333983665862356992,"mabijornadal","@lysalabs hehe..ganun talaga eh..pati sa senators nakaka upset lalo.","Tue May 14 00:34:45 CST 2013",14.5765373,121.0102912
333983750352416769,"itsmeandellaine","Pano nakapasok ng top12 kung andaming nagsasabi na imposible. Hmmm.. I smell something.. #halalan2013","Tue May 14 00:35:05 CST 2013",14.2696645,121.0994199
333983827678593024,"aawunn","Sana tama ang pinili natin mga kapwa pilipino .. Wag sana tayong magsisi sa huli :)) #halalan2013 #Eleksyon2013","Tue May 14 00:35:24 CST 2013",14.33379754,120.93878431
333983969605472256,"GeeLicioussssss","Kung pede lang bumoto yung aso namin iboboto nya yung date nyang amo ! >.< #mayorlim #halalan2013 http://t.co/NH8FQ7dlni","Tue May 14 00:35:58 CST 2013",14.6411944,120.9698121
333984036043255808,"justinejpo","""@karendearia: 200K votes more! Kaya pa yan, Gordon! ??"" ohmygod please please please ?","Tue May 14 00:36:13 CST 2013",14.5660608,120.9935259
333984063021006849,"AnaLooovesYou","Panalo nanaman si Binay as Mayor of Makati. :) #sameoldsameold :)))","Tue May 14 00:36:20 CST 2013",14.5750527,121.0123472
333984101872840707,"theRCtect","Jolo Revilla as Vice Governor? Lugar ba ng bobo at tanga ang Cavite? #phvote #halalan2013 #ipasoksidick","Tue May 14 00:36:29 CST 2013",14.62469624,121.02499262
333984107673563136,"CharleneCarmelo","San nakakabili ng nilalagay sa kuko pag bumoboto? Kakaingit ung mga nagpopost ng daliri sa Instagram at fb. ^.^+","Tue May 14 00:36:31 CST 2013",14.56283933,120.9954904
333984184349638656,"DianaSotoDayao","90 percent is the chance we'll welcome a NEW MAYOR in the City of Manila. Bye Lim. Hello Erap.","Tue May 14 00:36:49 CST 2013",14.57208,121.00535
333984233133584387,"iLoveaRei","Akala ko ba mas matatalino na ang mga botante ngyon? Anyare?! #halalan2013","Tue May 14 00:37:00 CST 2013",14.57893,121.10309
333984276221669376,"IsosporaBella","Ang saklap...ang saklap talaga!!! #election2013","Tue May 14 00:37:11 CST 2013",14.6952321,121.0633063
333984396271046657,"reymark47","Manalo matalo Lim parin ako.haha @MayorLIM","Tue May 14 00:37:39 CST 2013",14.648311,120.9719525
333984507516575745,"twinkysteele","If filipinoes voted to someone not deserving, it doesnt mean we will stop being good citizen. Our progress will still depend on each 1 of us","Tue May 14 00:38:06 CST 2013",15.06936,120.7687
333984541045825536,"itsmeandellaine","Teka! Teka! Ano ba tong nangyayari?? #halalan2013 #electionwatch2013","Tue May 14 00:38:14 CST 2013",14.2696627,121.0994207
333984562982047744,"johnleftfordead","#electionday lahat ng chanel sa t.v #election coverage hahaha...wla ng palabas mula kaninang 6pm buti… http://t.co/3mZKz9zhic","Tue May 14 00:38:19 CST 2013",14.56516933,121.05123901
333984669991317504,"haia_halial","My candidates may not make it but I wil trust in the true Leader of all who knows what future this Nation will have.#eleksyon2013 #trustGod","Tue May 14 00:38:45 CST 2013",14.3961072,120.9574437
333984721707098112,"jeralduy","naku nahuli ako ni @patevangelista  hehe #PHVote http://t.co/HhbXxpIx4W","Tue May 14 00:38:57 CST 2013",14.5717912,120.9869766
333984801684074496,"mabijornadal","Ang sakit sa mata ng resulta ng eleksyon! #halalan2013","Tue May 14 00:39:16 CST 2013",14.5765329,121.0102899
333984856977588224,"MarionneCasacop","Puro dirty fingers ang nakikita ko sa IG. #halalan2013","Tue May 14 00:39:29 CST 2013",14.61005634,121.07940523
333984876107796480,"AbellaSarahlyn","Still waiting the results of mayor state in manila","Tue May 14 00:39:34 CST 2013",14.73259889,121.01047678
333984894533382144,"i_heart_mikee","Honestly mas excited pa ko sa results ng local election sa manila kesa dito sa qc. Haha asiong salonga vs dirty harry! Lets get it on boys!","Tue May 14 00:39:38 CST 2013",14.6525148,121.0243337
333984944026157056,"bustamanteJM02","If you respect your vote, then respect the rest. You may say they are ""uneducated"" but an uneducated vote has the same weight as yours.","Tue May 14 00:39:50 CST 2013",14.4626024,120.9666147
333985020651900928,"JPaulMontero","Gagaling ng tao s pilipinas . Apelyido binoboto hahaha","Tue May 14 00:40:08 CST 2013",14.64365272,120.95805792
333985093364371458,"mitseanne","Grabe na talaga ang resulta.puro binay na sa pulitika!baka sa 2016 pati asawa niya tumakbo na rin? #phvoteresults #lokohan2013 #dayaan2013","Tue May 14 00:40:26 CST 2013",14.6630566,121.0399251
333985112691720192,"efrmrsbgyn","""@ItsMikayMalik: Ano na? Si Erap naba ang Mayor nten? mg Ingay ang #Maynila! :D""","Tue May 14 00:40:30 CST 2013",14.9822148,120.5007195
333985231059185666,"Ciarrabels","""@MRNKatordido: Okay. Erap is the new Mayor of Manila... This time please do your job right!!!""","Tue May 14 00:40:58 CST 2013",14.54801585,121.14879478
333985271882342401,"IloveuSHARLOU","Well, Congratulations Mayor Binay!! And Cong. Lagdameo!! ????","Tue May 14 00:41:08 CST 2013",14.56821002,121.02808197
333985297849270273,"mdelites19","Ang daming may reklamo. Ako, pinakahuli sa pila sa Itaas Elementary School, Muntinlupa City pero saglit lang at walang aberya #Halalan2013","Tue May 14 00:41:14 CST 2013",14.3836863,121.0350425
333985420775927809,"Ciarrabels","Si Erap na ang mayor sa Maynila. Balik na naman sa sigla ang Morayta :)","Tue May 14 00:41:44 CST 2013",14.54801585,121.14879478
333985460017836032,"saQUENkanalang","@laysabave cnu ba ang gusto mong mayor?","Tue May 14 00:41:53 CST 2013",14.6107071,121.00084205
333985791783079936,"mariannemiyuki","Sana manalo si Tita Rida Robes for Mayor sa SJDM ?? #pray #faith #godbless @mnnp19","Tue May 14 00:43:12 CST 2013",14.9390419,120.8872305
333985880798818305,"simplyiou","#repost #proudtobeone #Election2013 #wagnatiniaasasapolitika  #inc #blockvoting @ Gen.Aguinaldo (Bailen) http://t.co/pWho1vCLJ5","Tue May 14 00:43:33 CST 2013",14.19375792,120.78773685
333985945625960448,"FINandDHologram","RT @biologistDC: In my precinct, I saw lots of becks and pamins yet Ang Ladlad never got any vote. Anyare mga te? Alta-altahan?","Tue May 14 00:43:49 CST 2013",14.671834,121.010108
333985961547542529,"jhaaayy","@jmb12 Hap ka mayor haha","Tue May 14 00:43:53 CST 2013",14.4213517,120.8896558
333986061950803968,"IamSarahAyaton","@bayanmo Im sorry pero may misunderstanding po tyo knina. Actually nkhabol daw po sla sa botohan pero 1pm eh tapos na.","Tue May 14 00:44:16 CST 2013",13.9726731,121.6808681
333986062537990144,"JazcelFonacier","ipakita niyo yung resulta ng botohan sa Pasay!","Tue May 14 00:44:17 CST 2013",14.53785,120.99524
333986091608711168,"ptrckbarron","Ingat sir! RT @ryan_chua: Awake since 3 am yesterday for #Halalan2013 in Camarines Sur, and now covering the provincial canvassing","Tue May 14 00:44:24 CST 2013",14.570833,120.9915546
333986134424186880,"hannadane","Still up... Monitoring mode ON. Partial & Unofficial Election Results... @sonnyangara at Rank 6: 9,234,671.. 52% ? http://t.co/dNqFKHJcxE","Tue May 14 00:44:34 CST 2013",14.57069,121.02246
333986251923394562,"Pinkalmina14","@Arianne_Siren its so dark?baka andyan c nancy binay sis haha #halalan2013","Tue May 14 00:45:02 CST 2013",14.57867035,121.04800299
333986300849971200,"mrsGlinoga","Okaay. Bukas ulit ang election tweets. Mag iinom muna ko. Hahaha","Tue May 14 00:45:13 CST 2013",13.9461039,121.6105164
333986326602989568,"saQUENkanalang","Si Dick na nag-angat ng turismo, si Risa na lumalaban para sa kababaihan, si Teddy na boses ng mahihirap...Sinayang nyo sila. #Halalan2013","Tue May 14 00:45:20 CST 2013",14.6106437,121.0008057
333986413668356097,"riiichieee","@roantnfrnc think about it, you voted. You did your part and cared about our country. Its better you did than none at all :)","Tue May 14 00:45:40 CST 2013",14.57288247,121.15106117
333986528764248064,"TinLicudine10","Pabahay pala ha! Cge!Cguraduhin mo lang Erap na wala na akong makikitang mga pamilyang natutulog sa kalsada ng maynila. #eleksyon2013","Tue May 14 00:46:08 CST 2013",14.8102297,121.062321
333986572418568192,"majhongg","Nooooooo!! Still waiting for the fireworks display!! (Sign na nanalo ang anak ni mayor) haha. #pray #halalan2013","Tue May 14 00:46:18 CST 2013",14.1148872,121.5572794
333986670384922624,"MaicaIsCarmela","One loud shout of ""Mayor, Manora papicture!"" from our window had this Mayor crossing the street for… http://t.co/wUkOMpRs6j","Tue May 14 00:46:42 CST 2013",13.8799513,120.92335312
333986730170535936,"yhellerimando","@aaamaine hirap lang tanggapin na sya na yung mayor! Haha","Tue May 14 00:46:56 CST 2013",14.601926,121.0157291
